id,question_type,layer,stage,reasoning_answer_cosine_distance,reasoning_answer_cosine_similarity
39,tradeoff_and_non_monotonicity,28,patterns,0.02729,0.97271
39,tradeoff_and_non_monotonicity,29,patterns,0.028674,0.971326
39,tradeoff_and_non_monotonicity,30,patterns,0.027406,0.972594
39,tradeoff_and_non_monotonicity,31,patterns,0.027038,0.972962
39,tradeoff_and_non_monotonicity,32,patterns,0.024595,0.975405
39,tradeoff_and_non_monotonicity,33,patterns,0.022883,0.977117
39,tradeoff_and_non_monotonicity,34,patterns,0.018749,0.981251
39,tradeoff_and_non_monotonicity,35,patterns,0.011204,0.988796
39,tradeoff_and_non_monotonicity,36,patterns,0.084233,0.915767
39,tradeoff_and_non_monotonicity,0,synthesis,0.056352,0.943648
39,tradeoff_and_non_monotonicity,1,synthesis,0.006136,0.993864
39,tradeoff_and_non_monotonicity,2,synthesis,0.00546,0.99454
39,tradeoff_and_non_monotonicity,3,synthesis,0.006177,0.993823
39,tradeoff_and_non_monotonicity,4,synthesis,0.007174,0.992826
39,tradeoff_and_non_monotonicity,5,synthesis,0.006299,0.993701
39,tradeoff_and_non_monotonicity,6,synthesis,0.005535,0.994465
39,tradeoff_and_non_monotonicity,7,synthesis,0.000483,0.999517
39,tradeoff_and_non_monotonicity,8,synthesis,0.000677,0.999323
39,tradeoff_and_non_monotonicity,9,synthesis,0.00097,0.99903
39,tradeoff_and_non_monotonicity,10,synthesis,0.001065,0.998935
39,tradeoff_and_non_monotonicity,11,synthesis,0.001176,0.998824
39,tradeoff_and_non_monotonicity,12,synthesis,0.001337,0.998663
39,tradeoff_and_non_monotonicity,13,synthesis,0.001556,0.998444
39,tradeoff_and_non_monotonicity,14,synthesis,0.00182,0.99818
39,tradeoff_and_non_monotonicity,15,synthesis,0.002113,0.997887
39,tradeoff_and_non_monotonicity,16,synthesis,0.002429,0.997571
39,tradeoff_and_non_monotonicity,17,synthesis,0.004138,0.995862
39,tradeoff_and_non_monotonicity,18,synthesis,0.004482,0.995518
39,tradeoff_and_non_monotonicity,19,synthesis,0.00513,0.99487
39,tradeoff_and_non_monotonicity,20,synthesis,0.006511,0.993489
39,tradeoff_and_non_monotonicity,21,synthesis,0.007225,0.992775
39,tradeoff_and_non_monotonicity,22,synthesis,0.008601,0.991399
39,tradeoff_and_non_monotonicity,23,synthesis,0.010175,0.989825
39,tradeoff_and_non_monotonicity,24,synthesis,0.012224,0.987776
39,tradeoff_and_non_monotonicity,25,synthesis,0.011106,0.988894
39,tradeoff_and_non_monotonicity,26,synthesis,0.011454,0.988546
39,tradeoff_and_non_monotonicity,27,synthesis,0.011788,0.988212
39,tradeoff_and_non_monotonicity,28,synthesis,0.012502,0.987498
39,tradeoff_and_non_monotonicity,29,synthesis,0.012724,0.987276
39,tradeoff_and_non_monotonicity,30,synthesis,0.011902,0.988098
39,tradeoff_and_non_monotonicity,31,synthesis,0.011157,0.988843
39,tradeoff_and_non_monotonicity,32,synthesis,0.010235,0.989765
39,tradeoff_and_non_monotonicity,33,synthesis,0.009653,0.990347
39,tradeoff_and_non_monotonicity,34,synthesis,0.008003,0.991997
39,tradeoff_and_non_monotonicity,35,synthesis,0.004459,0.995541
39,tradeoff_and_non_monotonicity,36,synthesis,0.021447,0.978553
39,tradeoff_and_non_monotonicity,0,reasoning,0.094298,0.905702
39,tradeoff_and_non_monotonicity,1,reasoning,0.009717,0.990283
39,tradeoff_and_non_monotonicity,2,reasoning,0.009174,0.990826
39,tradeoff_and_non_monotonicity,3,reasoning,0.010515,0.989485
39,tradeoff_and_non_monotonicity,4,reasoning,0.01147,0.98853
39,tradeoff_and_non_monotonicity,5,reasoning,0.009965,0.990035
39,tradeoff_and_non_monotonicity,6,reasoning,0.009002,0.990998
39,tradeoff_and_non_monotonicity,7,reasoning,0.000819,0.999181
39,tradeoff_and_non_monotonicity,8,reasoning,0.001215,0.998785
39,tradeoff_and_non_monotonicity,9,reasoning,0.001653,0.998347
39,tradeoff_and_non_monotonicity,10,reasoning,0.001967,0.998033
39,tradeoff_and_non_monotonicity,11,reasoning,0.002268,0.997732
39,tradeoff_and_non_monotonicity,12,reasoning,0.002546,0.997454
39,tradeoff_and_non_monotonicity,13,reasoning,0.002802,0.997198
39,tradeoff_and_non_monotonicity,14,reasoning,0.003277,0.996723
39,tradeoff_and_non_monotonicity,15,reasoning,0.003852,0.996148
39,tradeoff_and_non_monotonicity,16,reasoning,0.004259,0.995741
39,tradeoff_and_non_monotonicity,17,reasoning,0.004707,0.995293
39,tradeoff_and_non_monotonicity,18,reasoning,0.005953,0.994047
39,tradeoff_and_non_monotonicity,19,reasoning,0.007067,0.992933
39,tradeoff_and_non_monotonicity,20,reasoning,0.01005,0.98995
39,tradeoff_and_non_monotonicity,21,reasoning,0.011411,0.988589
39,tradeoff_and_non_monotonicity,22,reasoning,0.013941,0.986059
39,tradeoff_and_non_monotonicity,23,reasoning,0.018422,0.981578
39,tradeoff_and_non_monotonicity,24,reasoning,0.021737,0.978263
39,tradeoff_and_non_monotonicity,25,reasoning,0.019351,0.980649
39,tradeoff_and_non_monotonicity,26,reasoning,0.020265,0.979735
39,tradeoff_and_non_monotonicity,27,reasoning,0.020758,0.979242
39,tradeoff_and_non_monotonicity,28,reasoning,0.022912,0.977088
39,tradeoff_and_non_monotonicity,29,reasoning,0.023309,0.976691
39,tradeoff_and_non_monotonicity,30,reasoning,0.021662,0.978338
39,tradeoff_and_non_monotonicity,31,reasoning,0.021803,0.978197
39,tradeoff_and_non_monotonicity,32,reasoning,0.019359,0.980641
39,tradeoff_and_non_monotonicity,33,reasoning,0.018629,0.981371
39,tradeoff_and_non_monotonicity,34,reasoning,0.015289,0.984711
39,tradeoff_and_non_monotonicity,35,reasoning,0.00905,0.99095
39,tradeoff_and_non_monotonicity,36,reasoning,0.068742,0.931258
40,model_abstraction_and_breakdown,0,brainstorm,0.124493,0.875507
40,model_abstraction_and_breakdown,1,brainstorm,0.008916,0.991084
40,model_abstraction_and_breakdown,2,brainstorm,0.008035,0.991965
40,model_abstraction_and_breakdown,3,brainstorm,0.00994,0.99006
40,model_abstraction_and_breakdown,4,brainstorm,0.012175,0.987825
40,model_abstraction_and_breakdown,5,brainstorm,0.012353,0.987647
40,model_abstraction_and_breakdown,6,brainstorm,0.009536,0.990464
40,model_abstraction_and_breakdown,7,brainstorm,0.000836,0.999164
40,model_abstraction_and_breakdown,8,brainstorm,0.001161,0.998839
40,model_abstraction_and_breakdown,9,brainstorm,0.00161,0.99839
40,model_abstraction_and_breakdown,10,brainstorm,0.002013,0.997987
40,model_abstraction_and_breakdown,11,brainstorm,0.002336,0.997664
40,model_abstraction_and_breakdown,12,brainstorm,0.002573,0.997427
40,model_abstraction_and_breakdown,13,brainstorm,0.002706,0.997294
40,model_abstraction_and_breakdown,14,brainstorm,0.002902,0.997098
40,model_abstraction_and_breakdown,15,brainstorm,0.003078,0.996922
40,model_abstraction_and_breakdown,16,brainstorm,0.003476,0.996524
40,model_abstraction_and_breakdown,17,brainstorm,0.003837,0.996163
40,model_abstraction_and_breakdown,18,brainstorm,0.004568,0.995432
40,model_abstraction_and_breakdown,19,brainstorm,0.005393,0.994607
40,model_abstraction_and_breakdown,20,brainstorm,0.007271,0.992729
40,model_abstraction_and_breakdown,21,brainstorm,0.007931,0.992069
40,model_abstraction_and_breakdown,22,brainstorm,0.00942,0.99058
40,model_abstraction_and_breakdown,23,brainstorm,0.01148,0.98852
40,model_abstraction_and_breakdown,24,brainstorm,0.013239,0.986761
40,model_abstraction_and_breakdown,25,brainstorm,0.01278,0.98722
40,model_abstraction_and_breakdown,26,brainstorm,0.013973,0.986027
40,model_abstraction_and_breakdown,27,brainstorm,0.014965,0.985035
40,model_abstraction_and_breakdown,28,brainstorm,0.016272,0.983728
40,model_abstraction_and_breakdown,29,brainstorm,0.017563,0.982437
40,model_abstraction_and_breakdown,30,brainstorm,0.017422,0.982578
40,model_abstraction_and_breakdown,31,brainstorm,0.01667,0.98333
40,model_abstraction_and_breakdown,32,brainstorm,0.015171,0.984829
40,model_abstraction_and_breakdown,33,brainstorm,0.01394,0.98606
40,model_abstraction_and_breakdown,34,brainstorm,0.011553,0.988447
40,model_abstraction_and_breakdown,35,brainstorm,0.007107,0.992893
40,model_abstraction_and_breakdown,36,brainstorm,0.071703,0.928297
40,model_abstraction_and_breakdown,0,graph,0.087319,0.912681
40,model_abstraction_and_breakdown,1,graph,0.008997,0.991003
40,model_abstraction_and_breakdown,2,graph,0.009002,0.990998
40,model_abstraction_and_breakdown,3,graph,0.011922,0.988078
40,model_abstraction_and_breakdown,4,graph,0.014584,0.985416
40,model_abstraction_and_breakdown,5,graph,0.013308,0.986692
40,model_abstraction_and_breakdown,6,graph,0.010398,0.989602
40,model_abstraction_and_breakdown,7,graph,0.000895,0.999105
40,model_abstraction_and_breakdown,8,graph,0.001285,0.998715
40,model_abstraction_and_breakdown,9,graph,0.001791,0.998209
40,model_abstraction_and_breakdown,10,graph,0.002092,0.997908
40,model_abstraction_and_breakdown,11,graph,0.002474,0.997526
40,model_abstraction_and_breakdown,12,graph,0.0028,0.9972
40,model_abstraction_and_breakdown,13,graph,0.003099,0.996901
40,model_abstraction_and_breakdown,14,graph,0.003526,0.996474
40,model_abstraction_and_breakdown,15,graph,0.003879,0.996121
40,model_abstraction_and_breakdown,16,graph,0.004436,0.995564
40,model_abstraction_and_breakdown,17,graph,0.008526,0.991474
40,model_abstraction_and_breakdown,18,graph,0.009635,0.990365
40,model_abstraction_and_breakdown,19,graph,0.010785,0.989215
40,model_abstraction_and_breakdown,20,graph,0.013079,0.986921
40,model_abstraction_and_breakdown,21,graph,0.013865,0.986135
40,model_abstraction_and_breakdown,22,graph,0.015838,0.984162
40,model_abstraction_and_breakdown,23,graph,0.01914,0.98086
40,model_abstraction_and_breakdown,24,graph,0.021006,0.978994
40,model_abstraction_and_breakdown,25,graph,0.019791,0.980209
40,model_abstraction_and_breakdown,26,graph,0.020499,0.979501
40,model_abstraction_and_breakdown,27,graph,0.021685,0.978315
40,model_abstraction_and_breakdown,28,graph,0.022275,0.977725
40,model_abstraction_and_breakdown,29,graph,0.022318,0.977682
40,model_abstraction_and_breakdown,30,graph,0.020688,0.979312
40,model_abstraction_and_breakdown,31,graph,0.019914,0.980086
40,model_abstraction_and_breakdown,32,graph,0.017509,0.982491
40,model_abstraction_and_breakdown,33,graph,0.01624,0.98376
40,model_abstraction_and_breakdown,34,graph,0.013071,0.986929
40,model_abstraction_and_breakdown,35,graph,0.007957,0.992043
40,model_abstraction_and_breakdown,36,graph,0.108767,0.891233
40,model_abstraction_and_breakdown,0,patterns,0.113975,0.886025
40,model_abstraction_and_breakdown,1,patterns,0.010768,0.989232
40,model_abstraction_and_breakdown,2,patterns,0.011043,0.988957
40,model_abstraction_and_breakdown,3,patterns,0.013144,0.986856
40,model_abstraction_and_breakdown,4,patterns,0.01595,0.98405
40,model_abstraction_and_breakdown,5,patterns,0.015203,0.984797
40,model_abstraction_and_breakdown,6,patterns,0.012272,0.987728
40,model_abstraction_and_breakdown,7,patterns,0.001052,0.998948
40,model_abstraction_and_breakdown,8,patterns,0.001432,0.998568
40,model_abstraction_and_breakdown,9,patterns,0.001986,0.998014
40,model_abstraction_and_breakdown,10,patterns,0.002377,0.997623
40,model_abstraction_and_breakdown,11,patterns,0.002724,0.997276
40,model_abstraction_and_breakdown,12,patterns,0.003207,0.996793
40,model_abstraction_and_breakdown,13,patterns,0.003567,0.996433
40,model_abstraction_and_breakdown,14,patterns,0.003885,0.996115
40,model_abstraction_and_breakdown,15,patterns,0.004346,0.995654
40,model_abstraction_and_breakdown,16,patterns,0.004917,0.995083
40,model_abstraction_and_breakdown,17,patterns,0.005386,0.994614
40,model_abstraction_and_breakdown,18,patterns,0.006886,0.993114
40,model_abstraction_and_breakdown,19,patterns,0.008091,0.991909
40,model_abstraction_and_breakdown,20,patterns,0.010477,0.989523
40,model_abstraction_and_breakdown,21,patterns,0.011439,0.988561
40,model_abstraction_and_breakdown,22,patterns,0.013379,0.986621
40,model_abstraction_and_breakdown,23,patterns,0.016774,0.983226
40,model_abstraction_and_breakdown,24,patterns,0.019892,0.980108
40,model_abstraction_and_breakdown,25,patterns,0.018476,0.981524
40,model_abstraction_and_breakdown,26,patterns,0.01951,0.98049
40,model_abstraction_and_breakdown,27,patterns,0.020586,0.979414
40,model_abstraction_and_breakdown,28,patterns,0.021647,0.978353
40,model_abstraction_and_breakdown,29,patterns,0.022442,0.977558
40,model_abstraction_and_breakdown,30,patterns,0.021041,0.978959
40,model_abstraction_and_breakdown,31,patterns,0.020866,0.979134
40,model_abstraction_and_breakdown,32,patterns,0.01953,0.98047
40,model_abstraction_and_breakdown,33,patterns,0.01845,0.98155
40,model_abstraction_and_breakdown,34,patterns,0.015558,0.984442
40,model_abstraction_and_breakdown,35,patterns,0.010076,0.989924
40,model_abstraction_and_breakdown,36,patterns,0.133162,0.866838
40,model_abstraction_and_breakdown,0,synthesis,0.134488,0.865512
40,model_abstraction_and_breakdown,1,synthesis,0.010306,0.989694
40,model_abstraction_and_breakdown,2,synthesis,0.01008,0.98992
40,model_abstraction_and_breakdown,3,synthesis,0.014082,0.985918
40,model_abstraction_and_breakdown,4,synthesis,0.020241,0.979759
40,model_abstraction_and_breakdown,5,synthesis,0.019766,0.980234
40,model_abstraction_and_breakdown,6,synthesis,0.01605,0.98395
40,model_abstraction_and_breakdown,7,synthesis,0.001395,0.998605
40,model_abstraction_and_breakdown,8,synthesis,0.002317,0.997683
40,model_abstraction_and_breakdown,9,synthesis,0.002969,0.997031
40,model_abstraction_and_breakdown,10,synthesis,0.003494,0.996506
40,model_abstraction_and_breakdown,11,synthesis,0.003948,0.996052
40,model_abstraction_and_breakdown,12,synthesis,0.004597,0.995403
40,model_abstraction_and_breakdown,13,synthesis,0.005067,0.994933
40,model_abstraction_and_breakdown,14,synthesis,0.005814,0.994186
40,model_abstraction_and_breakdown,15,synthesis,0.006558,0.993442
40,model_abstraction_and_breakdown,16,synthesis,0.007266,0.992734
40,model_abstraction_and_breakdown,17,synthesis,0.011582,0.988418
40,model_abstraction_and_breakdown,18,synthesis,0.013083,0.986917
40,model_abstraction_and_breakdown,19,synthesis,0.014752,0.985248
40,model_abstraction_and_breakdown,20,synthesis,0.018682,0.981318
40,model_abstraction_and_breakdown,21,synthesis,0.021207,0.978793
40,model_abstraction_and_breakdown,22,synthesis,0.027096,0.972904
40,model_abstraction_and_breakdown,23,synthesis,0.035465,0.964535
40,model_abstraction_and_breakdown,24,synthesis,0.042538,0.957462
40,model_abstraction_and_breakdown,25,synthesis,0.038702,0.961298
40,model_abstraction_and_breakdown,26,synthesis,0.040669,0.959331
40,model_abstraction_and_breakdown,27,synthesis,0.045407,0.954593
40,model_abstraction_and_breakdown,28,synthesis,0.048136,0.951864
40,model_abstraction_and_breakdown,29,synthesis,0.049545,0.950455
40,model_abstraction_and_breakdown,30,synthesis,0.043804,0.956196
40,model_abstraction_and_breakdown,31,synthesis,0.041683,0.958317
40,model_abstraction_and_breakdown,32,synthesis,0.036891,0.963109
40,model_abstraction_and_breakdown,33,synthesis,0.033846,0.966154
40,model_abstraction_and_breakdown,34,synthesis,0.028936,0.971064
40,model_abstraction_and_breakdown,35,synthesis,0.017944,0.982056
40,model_abstraction_and_breakdown,36,synthesis,0.132966,0.867034
40,model_abstraction_and_breakdown,0,reasoning,0.092007,0.907993
40,model_abstraction_and_breakdown,1,reasoning,0.009176,0.990824
40,model_abstraction_and_breakdown,2,reasoning,0.008519,0.991481
40,model_abstraction_and_breakdown,3,reasoning,0.010766,0.989234
40,model_abstraction_and_breakdown,4,reasoning,0.013711,0.986289
40,model_abstraction_and_breakdown,5,reasoning,0.013146,0.986854
40,model_abstraction_and_breakdown,6,reasoning,0.010181,0.989819
40,model_abstraction_and_breakdown,7,reasoning,0.000884,0.999116
40,model_abstraction_and_breakdown,8,reasoning,0.00125,0.99875
40,model_abstraction_and_breakdown,9,reasoning,0.001676,0.998324
40,model_abstraction_and_breakdown,10,reasoning,0.001977,0.998023
40,model_abstraction_and_breakdown,11,reasoning,0.002255,0.997745
40,model_abstraction_and_breakdown,12,reasoning,0.002546,0.997454
40,model_abstraction_and_breakdown,13,reasoning,0.002703,0.997297
40,model_abstraction_and_breakdown,14,reasoning,0.003011,0.996989
40,model_abstraction_and_breakdown,15,reasoning,0.003237,0.996763
40,model_abstraction_and_breakdown,16,reasoning,0.003627,0.996373
40,model_abstraction_and_breakdown,17,reasoning,0.004077,0.995923
40,model_abstraction_and_breakdown,18,reasoning,0.004972,0.995028
40,model_abstraction_and_breakdown,19,reasoning,0.005604,0.994396
40,model_abstraction_and_breakdown,20,reasoning,0.007613,0.992387
40,model_abstraction_and_breakdown,21,reasoning,0.008624,0.991376
40,model_abstraction_and_breakdown,22,reasoning,0.010303,0.989697
40,model_abstraction_and_breakdown,23,reasoning,0.013625,0.986375
40,model_abstraction_and_breakdown,24,reasoning,0.015485,0.984515
40,model_abstraction_and_breakdown,25,reasoning,0.015028,0.984972
40,model_abstraction_and_breakdown,26,reasoning,0.015949,0.984051
40,model_abstraction_and_breakdown,27,reasoning,0.017469,0.982531
40,model_abstraction_and_breakdown,28,reasoning,0.018126,0.981874
40,model_abstraction_and_breakdown,29,reasoning,0.01859,0.98141
40,model_abstraction_and_breakdown,30,reasoning,0.01756,0.98244
